"samplesize","efficiency","simulation","traindat.seed1","traindat.seed2","traindat.seed3","traindat.seed4","traindat.seed5","traindat.seed6","traindat.seed7","testdat.seed1","testdat.seed2","testdat.seed3","testdat.seed4","testdat.seed5","testdat.seed6","testdat.seed7"
50,"Max efficiency 0.1",191,21753482,720177441,689386588,419645961,423863533,778515068,124509622,205882125,625599429,106524383,908644866,796339420,697053798,901569880
50,"Max efficiency 0.1",192,476348415,222478921,180956974,189846742,641001311,297151701,474617546,599168046,160351498,39394457,392906137,501805739,933470158,93338290
50,"Max efficiency 0.1",193,159530342,135464903,347613306,660407340,358246788,879184208,780250168,890329431,259655693,221490750,852338896,7318138,558297205,225118135
50,"Max efficiency 0.1",194,522557976,510749315,728967579,517195391,787105746,277379001,709890748,330456324,920485998,703105637,515374805,806526118,401954460,628131828
50,"Max efficiency 0.1",195,564679931,856726529,595402283,828797899,124599672,42531074,174727678,768044201,199959397,155579318,926735711,903042672,171819244,672570180
50,"Max efficiency 0.1",196,799312331,665952828,39605713,706696050,65151194,933685364,883272649,475980133,27684993,213838956,97164684,748993514,561735203,47479301
50,"Max efficiency 0.1",197,751376643,596807836,868156845,123808117,333048466,78109725,930396964,310667948,353978732,631057412,823162332,520806545,372392295,910401739
50,"Max efficiency 0.1",198,354170519,946734021,216097944,340046794,499250985,419014250,648792091,753890880,60953967,98725938,1896486,936261645,553009036,477539727
50,"Max efficiency 0.1",199,837499651,385239360,67473465,794702939,448251842,63652716,574270771,783154966,50802288,140255816,174569475,987357686,98213956,199367694
50,"Max efficiency 0.1",200,619220338,904846600,811948273,551797606,875478346,927739497,483336118,948828361,702539678,376095228,912438237,171804375,466732308,119755236
50,"Max efficiency 0.1",201,134078810,700727766,685557181,604670666,558620804,774727265,800345498,217290056,964779081,228121044,701461292,915132606,886048010,106712639
50,"Max efficiency 0.1",202,254536815,982526182,717514629,854003841,856955145,286138330,856504613,129138628,804036301,69228632,533421737,763960893,298006921,750249213
50,"Max efficiency 0.1",203,82075150,658693889,683133697,763915019,136056796,339520054,134927221,697251757,470945083,490936214,542278440,332739719,103691000,118687583
50,"Max efficiency 0.1",204,861022179,640492424,386476917,865750086,13849678,835218289,844567788,788896592,163366711,813807801,910585964,409155777,483637526,333196839
50,"Max efficiency 0.1",205,771731348,576957262,105880894,814024293,999766725,480653052,951818352,720557475,714758388,884566933,521055296,253794787,767978640,953921610
50,"Max efficiency 0.1",206,866696921,138220377,135113203,879018531,516029630,916612262,511026441,644001650,495471953,174473609,768057362,330365032,133009068,42942413
50,"Max efficiency 0.1",207,678648045,949376534,681631909,669830141,148128131,653743474,708696676,232056568,684937097,93808951,351244323,312944881,798082937,189355344
50,"Max efficiency 0.1",208,446449262,884482569,181687073,781967259,615826452,806686889,285116814,115407204,982666952,684745294,134408902,749585969,141301624,216434556
50,"Max efficiency 0.1",209,727991831,429897208,527227230,215371624,601022142,759041497,806520299,749125001,672861817,523164903,66328735,641795355,807771134,598134195
50,"Max efficiency 0.1",210,979975562,453393482,441345496,480895623,648336053,536659512,970832013,446949253,231476796,455890278,542506575,549603881,35316959,444148345
50,"Max efficiency 0.1",211,247457538,980775493,519288125,118448198,684670224,87828258,261653568,311972801,809759063,107038060,249858854,76660949,707713149,215898469
50,"Max efficiency 0.1",212,147468361,725750319,761937685,634188317,78153415,599366174,11841861,766964760,201203204,210228421,818937230,343571249,592894106,805940366
50,"Max efficiency 0.1",213,373091474,378715062,842071243,782838569,212142357,283049153,944980008,415500090,489949106,76567866,779621883,797535857,549975922,400036712
50,"Max efficiency 0.1",214,67060607,110664829,943848996,403921302,794509020,592300400,412227082,93149974,795603753,894761839,251634181,806396378,894654183,575749895
50,"Max efficiency 0.1",215,733326460,686140184,61255142,652080066,577340381,36173363,809089149,678963662,844778252,394094900,52561182,594514725,794894020,72643906
50,"Max efficiency 0.1",216,950302607,224740047,882912364,723093453,423219010,67887959,870460281,266332929,19180565,84173080,974146354,870982772,76001787,124060363
50,"Max efficiency 0.1",217,419827278,597784608,645857279,699978191,812843420,640471847,495423828,124126078,892413906,125395692,642696376,286129309,587241128,607775878
50,"Max efficiency 0.1",218,336750879,435060175,497112902,165876688,743124524,258466524,663721672,35391118,240953441,469928240,539642584,979651680,817330581,7297549
50,"Max efficiency 0.1",219,976908768,139606364,177138445,183360079,721338234,317316267,953643768,441474478,858703604,285048974,88486056,279401477,151873312,828139862
50,"Max efficiency 0.1",220,915465400,790305054,636312178,7952057,770569510,278140399,930274088,528443526,426703201,29166481,708047688,523480317,12739877,175373784
50,"Max efficiency 0.1",221,343737719,660754814,68159335,57093459,829909392,206539070,345749672,164150686,470582189,622502609,543396469,429553355,117129018,24202824
50,"Max efficiency 0.1",222,467880853,833635397,17786260,191651468,660493214,487750374,995505816,6220999,405989290,864203416,989686645,199170452,387930866,12256178
50,"Max efficiency 0.1",223,231379091,553802682,885772741,852711883,381156352,699849046,5909341,512073019,447482294,191591218,80768439,648942340,565822532,566776524
50,"Max efficiency 0.1",224,287652694,656282351,461225062,923616485,76220164,683055054,68132790,660920480,286881716,954011539,892434665,234278973,317829985,623650617
50,"Max efficiency 0.1",225,555710471,254933897,427894216,119578158,266983518,834483554,852590336,3651962,738282704,242783634,300669887,914598256,298392383,506405324
50,"Max efficiency 0.1",226,330704435,813947129,187909143,249975209,485113822,507741631,840010336,315594073,357127954,200689504,416562095,796008378,550071553,210615658
50,"Max efficiency 0.1",227,1174827,964187752,233925594,408698237,793063623,815529901,17432924,823560773,296963519,873999534,38835380,979998769,321110917,237811216
50,"Max efficiency 0.1",228,736678069,721886781,640951534,488177077,226026499,920954073,342255317,803580726,62960688,10560324,48719041,77551862,900529639,876652078
50,"Max efficiency 0.1",229,624173934,698056633,859444479,840189335,464161722,109442343,785654417,210384874,130850894,467262525,825235128,61840166,158130777,601064110
50,"Max efficiency 0.1",230,108355408,868625017,573757843,491493472,101429715,474967388,18942823,201745544,215717080,11235278,540456025,862658683,191477921,797713006
50,"Max efficiency 0.1",231,342283902,802962074,353021656,495796767,213277815,245374373,357476756,466451973,927499245,560452843,212706703,70820624,127051146,375462710
50,"Max efficiency 0.1",232,154286495,353445787,782380869,216713415,410108007,959342482,843974599,526013929,718046277,625158953,396067091,127405050,869988946,369524298
50,"Max efficiency 0.1",233,182965496,967798592,914842310,702606890,13439868,410383044,390553351,459875514,195328914,561142230,98912627,424175504,455472984,619992680
50,"Max efficiency 0.1",234,853489888,851019763,408976434,934176944,893869390,494143071,111816086,431958522,834520811,766279703,100697702,83414841,735957784,163607727
50,"Max efficiency 0.1",235,490311486,275056609,103612554,765697304,295538786,563960628,517127730,605082164,417583570,510273197,399460930,876452705,995653364,193973259
50,"Max efficiency 0.1",236,56890674,826845984,277713214,523484948,912524155,573314987,708428096,380412392,15275680,415068964,777852349,591110383,183245780,699808680
50,"Max efficiency 0.1",237,588190782,52268651,623221338,819423481,784327825,902620611,651314716,496167172,991598482,653173923,99725792,761565019,262414841,621807118
50,"Max efficiency 0.1",238,38648400,450951423,486984957,2615203,370605339,373200565,992496914,483502945,741230027,711765646,933899772,790571112,561715827,455410384
50,"Max efficiency 0.1",239,718683450,48605259,537157476,585977756,280013625,43276861,165967399,771360301,9125086,495690393,467024921,170971095,106875801,238781686
50,"Max efficiency 0.1",240,520716855,185629101,529478189,750170029,347036419,383557511,854190228,893148115,469998511,311912054,583868508,867738139,682230058,300134580
50,"Max efficiency 0.1",241,468322316,840436472,157413247,2676203,275326319,615984670,770714770,134877970,884851567,708111471,99101041,670581883,929373168,235506936
50,"Max efficiency 0.1",242,123967894,130244958,442782861,953545038,214597311,228379746,858472790,114069262,431655228,450158403,559538205,692308106,212203753,69340271
50,"Max efficiency 0.1",243,537672674,800004742,63813827,267156005,81929678,941211841,519942353,797975076,826725669,620312915,442369736,327791796,63654248,148362824
50,"Max efficiency 0.1",244,345662123,906146858,405768792,676864166,220716530,896446166,667930107,799504530,628465210,586943044,32845374,28052578,47217699,18723152
50,"Max efficiency 0.1",245,119460729,137727512,434112303,555873318,193320272,246142993,163216121,643293430,812889166,633260844,629036005,783325307,986459920,493572071
50,"Max efficiency 0.1",246,238439533,607292461,108856390,306911571,377627001,518818093,289363863,948915318,720707666,366776807,377044582,464233442,143641272,914615531
50,"Max efficiency 0.1",247,354870373,643122684,353508557,754113146,408657870,74158903,503339852,931275413,483104306,539461799,599973334,102286173,331793201,808967894
50,"Max efficiency 0.1",248,29307253,698374221,150991605,724057261,205698246,298876507,89122249,816528047,738267281,853731860,246983090,34323567,729729549,631540887
50,"Max efficiency 0.1",249,179869155,301216212,759540004,388295025,238438975,718783413,883061652,570867963,827020779,109252355,349843182,867298552,368110446,756178313
50,"Max efficiency 0.1",250,495326774,575836919,692910433,522785582,599227408,609701815,705612108,778973326,864289304,218628809,428184036,302247503,70425463,816899256
50,"Max efficiency 0.1",251,909382985,237517850,185496323,764746444,993026397,484963778,244768982,646651298,792844423,987610264,962446302,163266692,92154994,854447427
50,"Max efficiency 0.1",252,878675355,416768000,951577709,536225918,263207495,487199139,863406238,872079615,599920800,269604903,766759298,826893727,902795326,236336904
50,"Max efficiency 0.1",253,174119821,696571583,133687468,239088249,54892654,679935584,335228803,698594434,611572931,250755435,758089243,536256486,570533962,301503308
50,"Max efficiency 0.1",254,9705598,967904156,616288324,967535364,629891608,535197917,515722671,164255362,363328092,408679623,983485517,633384003,92818924,20545502
50,"Max efficiency 0.1",255,750564697,351787361,317877228,253815776,733497050,648776083,166436684,216561945,899677524,539719763,480580477,976927553,652416642,596156688
50,"Max efficiency 0.1",256,422969367,780686380,917986825,430329445,563295942,132030732,124875610,112772797,610279352,552761141,145191904,790132604,814151759,203967058
50,"Max efficiency 0.1",257,477984327,623860667,302503013,358953021,100464970,90913590,664391476,980032857,995463026,660389454,257061209,978338346,669177810,992252410
50,"Max efficiency 0.1",258,842230742,824876073,203284061,546523884,892946812,489314964,937202530,940468226,171327884,440718203,363246755,3516764,464623215,780838177
50,"Max efficiency 0.1",259,293519948,195715857,460573302,77855642,368102629,178985054,826555379,520761193,123407543,718841246,907890899,669472658,691160795,259532586
50,"Max efficiency 0.1",260,769936598,367736952,195792252,105384828,141490551,856064144,173378521,300427891,521530736,227171264,979816970,52635784,615866356,939081575
50,"Max efficiency 0.1",261,282824040,876570562,94313220,366630904,756006221,623838973,113242345,642537798,133824742,94265180,279998484,725231901,36281750,553268864
50,"Max efficiency 0.1",262,53491233,547771835,410188074,935484925,973655981,389830855,209101899,380959165,507102874,543051280,314795986,583132941,829233638,89295480
50,"Max efficiency 0.1",263,554421453,370744139,316093578,665580849,216877912,297700191,253094804,120852628,835704925,117876688,334622476,66265327,723452799,837014821
50,"Max efficiency 0.1",264,390905957,165474631,476358824,108793287,587882615,974351302,610332266,919444938,24268254,292811717,131132477,77292036,44129353,986468943
50,"Max efficiency 0.1",265,683310601,369126077,429420466,467107201,311561462,366178132,522553804,804677687,987350324,914141639,199582128,559075331,613695154,96357723
50,"Max efficiency 0.1",266,742130963,963177350,658417260,334433408,80310224,643784186,886955115,656059224,222798665,861527026,590464981,703546542,924152519,993388888
50,"Max efficiency 0.1",267,328534448,116686320,951024915,505767283,492019500,781057285,856502862,233669896,433014334,334954666,793558256,877126169,227705547,779431800
50,"Max efficiency 0.1",268,283732008,586978136,964057388,562321016,69126090,494048011,567609963,496275458,685480997,226643019,920257738,300876052,721926381,140240920
